3.000000,-0.001956,-0.000689,-0.000625,0.001537,-0.000883,-0.000488,0.000309,-0.000567,-0.001220,0.000585
2.700000,-0.001303,0.000062,0.000801,-0.001588,0.000373,-0.000242,-0.000194,0.000781,-0.002813,-0.000348
2.400000,-0.000776,-0.001032,-0.000264,0.001593,-0.002001,-0.001512,0.000122,-0.000720,-0.000392,0.001295
2.100000,-0.001113,-0.000035,0.000800,-0.000970,0.003765,-0.001578,0.001371,0.000587,0.001393,-0.002946
1.800000,0.000408,-0.000540,-0.000085,-0.000759,-0.000067,0.002347,0.000139,0.000493,-0.001681,0.000748
1.500000,-0.000386,-0.000796,0.000987,0.001315,-0.000039,0.001934,-0.000230,-0.001109,0.000944,0.000197
1.200000,-0.002310,-0.001219,0.001790,0.001109,-0.000021,0.001058,-0.000868,-0.000863,0.000806,-0.002311
0.900000,0.000909,-0.000384,-0.000698,-0.000363,0.000323,-0.002197,0.000144,-0.001365,-0.002344,0.000539
0.600000,0.000544,0.001654,-0.000439,-0.001989,-0.001496,0.000815,-0.004373,-0.000077,0.000830,0.000044
0.300000,-0.000005,-0.001912,-0.001557,0.001378,-0.000318,-0.001518,-0.000796,0.001956,-0.000731,0.002521
0.000000,-0.001378,-0.001329,0.001079,-0.000171,0.001079,0.000973,0.001705,-0.001289,0.000682,-0.000254
