2.870000,0.281024,0.829865,1.448782,1.984498,2.592845,3.141160,3.776021,4.341213,4.889630,5.484610
2.670000,6.102200,6.676960,7.221897,7.766616,8.510835,9.216110,9.793253,10.369290,11.100027,11.817240
2.470000,12.384348,12.953215,13.711028,14.617309,15.260639,15.987046,16.553848,17.100701,17.798268,18.355512
2.270000,19.055638,19.867882,20.714697,21.362958,22.058192,22.804002,23.589733,24.317674,25.197864,25.777892
2.070000,26.502567,27.311651,28.162329,28.954893,29.817883,30.704693,31.490071,32.254616,33.188618,33.934901
1.870000,34.709590,35.618129,36.482716,37.407976,38.221020,39.064258,40.013518,40.740836,41.576621,42.573464
1.670000,43.502918,44.470055,45.386492,46.523355,47.497188,48.492576,49.301294,50.217180,51.153634,52.116086
1.470000,53.208183,54.078466,55.093123,56.051578,57.195605,58.282612,59.211844,60.119713,61.134230,62.251581
1.270000,63.497185,64.735402,65.800250,66.904245,68.156788,69.321216,70.456225,71.748957,72.908390,73.954554
#5617970337
