3.000000,0.183899,-0.047189,0.038002,0.062466,0.055201,-0.034451,-0.051297,-0.002215,0.048937,0.025094
2.970001,0.065287,-0.019880,-0.047617,0.000648,0.079677,-0.096163,-0.070688,-0.088855,-0.055481,-0.043408
2.940002,-0.142401,0.015602,0.067850,0.057353,0.094359,0.055540,0.036998,0.028647,0.052687,-0.022401
2.910003,-0.019358,0.047543,-0.018357,0.015753,0.055473,0.087376,-0.064417,-0.005678,-0.124920,-0.058866
2.880004,-0.019880,-0.021845,-0.043968,0.071279,0.030483,-0.086298,-0.103932,0.166341,0.122381,-0.028278
2.850005,0.060261,0.119129,0.082635,0.060991,0.053061,-0.030075,-0.066416,0.087017,0.051872,-0.009195
2.820006,-0.037754,0.012836,0.025807,-0.038243,0.002414,0.098448,0.067347,-0.068263,-0.077227,-0.021026
2.790007,0.182474,0.067768,0.026345,-0.155383,-0.164280,-0.032881,-0.048358,0.100612,0.101991,-0.108045
2.760008,0.008417,-0.102993,0.012447,0.003069,-0.070320,-0.033479,0.119906,-0.032692,0.029464,0.129091
2.730009,0.050922,0.079893,0.054644,0.132992,0.209128,0.009285,0.222705,-0.041285,0.080352,-0.046029
2.700010,-0.006187,-0.001949,-0.001403,0.083358,0.036609,-0.077440,-0.207373,-0.226627,-0.042367,-0.075083
2.670011,0.029716,0.113620,-0.178096,0.040188,0.073832,0.005430,-0.040063,0.010442,-0.006056,-0.055537
2.640012,-0.107260,-0.137041,-0.182034,-0.003898,-0.002089,0.059306,0.086421,0.048067,0.206013,0.011749
2.610013,-0.007631,0.018298,-0.111686,-0.108671,0.134957,0.062558,0.016921,-0.009932,-0.142002,0.032572
2.580014,0.012591,0.079731,0.113607,-0.010712,0.006651,0.024364,0.011802,-0.003849,0.065131,-0.016313
2.550015,0.050060,0.163674,0.083826,-0.069873,-0.336035,-0.519490,-0.381536,-0.056764,-0.293320,-0.052728
