3.000000,0.004476,-0.002142,0.000890,-0.005782,0.000225,0.000196,-0.001205,-0.000564,-0.004269,0.002418
2.800000,-0.012994,-0.005755,0.001500,0.003019,0.007366,-0.001192,-0.003727,-0.001765,-0.001781,-0.001467
2.600000,0.029153,-0.020764,-0.009344,0.020316,0.003841,0.010058,0.008317,0.023090,0.016597,0.009705
2.400000,0.010359,0.004905,0.009089,0.016747,-0.016473,-0.012496,0.035074,-0.034333,0.046639,0.117369
2.380000,0.046075,-0.114990,-0.035405,-0.205786,0.068852,-0.042991,-0.108726,0.084398,0.009455,0.056357
2.360000,0.142144,-0.091151,-0.111185,0.095756,-0.013328,0.096959,0.193995,0.040286,0.119893,0.119886
2.340000,-0.040968,-0.251931,-0.130936,-0.067127,-0.202764,0.249542,-0.076492,-0.168750,-0.063659,-0.035068
2.320000,-0.014843,-0.210959,0.072739,0.034027,0.288617,-0.165314,0.319249,-0.068131,0.109776,0.091784
2.300000,-0.173653,-0.006274,0.113554,0.150697,-0.150647,-0.302160,0.264797,0.163139,0.240551,0.210804
2.280000,-0.247739,-0.174367,-0.428480,-0.600007,0.181834,0.016454,0.241521,0.226775,-0.061332,0.518958
2.260000,-0.316949,-0.142033,-0.683052,-0.675807,-0.683481,-0.699907,-0.677741,-0.457478,0.024211,-0.694329
2.240000,-0.723247,0.406852,0.734117,0.744510,0.697606,0.714990,-0.476391,0.737250,-0.232604,-0.670230
2.220000,0.156121,-0.780276,-0.001163,0.746012,0.751842,0.754323,-0.280430,0.268099,0.464655,-0.761160
2.200000,-0.772960,-0.781941,-0.774517,-0.775087,-0.794323,-0.774701,-0.779265,-0.794748,-0.782700,-0.791595
2.180000,-0.807926,-0.800398,-0.803572,-0.806813,-0.814672,-0.818763,-0.816134,-0.810077,-0.805802,-0.812068
2.160000,-0.827357,-0.819885,-0.831489,-0.828840,-0.837114,-0.828294,-0.829375,-0.826768,-0.828210,-0.826450
2.140000,-0.843567,-0.848809,-0.847303,-0.839857,-0.836970,-0.845707,-0.846451,-0.847252,-0.843513,-0.841973
2.120000,-0.855775,-0.851409,-0.859832,-0.855466,-0.859720,-0.860399,-0.857994,-0.858332,-0.859137,-0.859824
2.100000,-0.866552,-0.868410,-0.869318,-0.869206,-0.869971,-0.868730,-0.867957,-0.868946,-0.867733,-0.870392
2.080000,-0.879051,-0.878401,-0.879361,-0.877683,-0.880189,-0.880309,-0.876179,-0.877327,-0.878877,-0.878641
2.060000,-0.889221,-0.887725,-0.886882,-0.887374,-0.889622,-0.887372,-0.887112,-0.888801,-0.890404,-0.887798
2.040000,-0.896411,-0.895186,-0.897095,-0.897859,-0.898049,-0.898036,-0.897000,-0.897688,-0.899016,-0.897175
2.020000,-0.901881,-0.903645,-0.903051,-0.904909,-0.905029,-0.902578,-0.904079,-0.906520,-0.904472,-0.905144
2.000000,-0.909882,-0.911653,-0.911106,-0.911198,-0.910792,-0.911471,-0.911400,-0.911125,-0.910471,-0.911423
1.980000,-0.918424,-0.916703,-0.918136,-0.916679,-0.916792,-0.917095,-0.918520,-0.915519,-0.917528,-0.916912
1.780000,-0.959808,-0.959405,-0.959975,-0.959750,-0.959543,-0.960029,-0.959514,-0.959876,-0.959770,-0.959715
1.580000,-0.981279,-0.981204,-0.981134,-0.980979,-0.981075,-0.981259,-0.981067,-0.981042,-0.981227,-0.981076
1.380000,-0.992129,-0.992157,-0.992180,-0.992075,-0.992106,-0.992113,-0.992200,-0.992099,-0.992199,-0.992197
1.180000,-0.997317,-0.997294,-0.997265,-0.997338,-0.997386,-0.997309,-0.997346,-0.997320,-0.997374,-0.997346
0.980000,-0.999378,-0.999357,-0.999352,-0.999351,-0.999353,-0.999357,-0.999335,-0.999344,-0.999343,-0.999364
0.780000,-0.999887,-0.999890,-0.999879,-0.999880,-0.999883,-0.999875,-0.999896,-0.999881,-0.999889,-0.999888
0.580000,-0.999919,-0.999912,-0.999925,-0.999922,-0.999919,-0.999922,-0.999913,-0.999916,-0.999918,-0.999913
